"Year"	"Plot"	"Ring"	"CO2 Treatment"	"Nitrogen Treatment"	"CountOfSpecies"	"CountOfGroup"	"Experiment"	"monospecies"	"Monogroup"	"Water Treatment"	"Temp Treatment"	"Depth"	"Carbon(%)"	"Nitrogen(%)"	"C/N Ratio"
2012	101	2	Camb	Nenrich	1	1	M	Andropogon gerardi	C-4	 	 	40-60	0.522	0.046	11.34782609
2012	102	2	Camb	Namb	1	1	M	Petalostemum villosum	Legume	 	 	10-20	0.44	0.044	10
2012	102	2	Camb	Namb	1	1	M	Petalostemum villosum	Legume	 	 	0-10	0.65	0.06	10.83333333
2012	102	2	Camb	Namb	1	1	M	Petalostemum villosum	Legume	 	 	20-40	0.444	0.041	10.82926829
2012	102	2	Camb	Namb	1	1	M	Petalostemum villosum	Legume	 	 	40-60	0.492	0.044	11.18181818
2012	103	2	Camb	Nenrich	1	1	M	Bromus inermis	C-3	 	 	10-20	0.458	0.048	9.541666667
2012	103	2	Camb	Nenrich	1	1	M	Bromus inermis	C-3	 	 	0-10	0.609	0.06	10.15
2012	103	2	Camb	Nenrich	1	1	M	Bromus inermis	C-3	 	 	20-40	0.5	0.051	9.803921569
2012	103	2	Camb	Nenrich	1	1	M	Bromus inermis	C-3	 	 	40-60	0.377	0.04	9.425
2012	104	2	Camb	Namb	16	4	M	 	 	 	 	10-20	0.483	0.046	10.5
2012	104	2	Camb	Namb	16	4	M	 	 	 	 	0-10	0.83	0.072	11.52777778
2012	104	2	Camb	Namb	16	4	M	 	 	 	 	20-40	0.378	0.035	10.8
2012	104	2	Camb	Namb	16	4	M	 	 	 	 	40-60	0.322	0.031	10.38709677
2012	105	2	Camb	Namb	4	1	S	 	C-4	 	 	10-20	0.509	0.042	12.11904762
2012	105	2	Camb	Namb	4	1	S	 	C-4	 	 	0-10	0.556	0.049	11.34693878
2012	105	2	Camb	Namb	4	1	S	 	C-4	 	 	20-40	0.457	0.034	13.44117647
2012	105	2	Camb	Namb	4	1	S	 	C-4	 	 	40-60	0.396	0.034	11.64705882
2012	106	2	Camb	Namb	9	4	M	 	 	H2Oamb	HTamb	10-20	0.467	0.043	10.86046512
2012	106	2	Camb	Namb	9	4	M	 	 	H2Oamb	HTamb	0-10	1.15	0.084	13.69047619
2012	106	2	Camb	Namb	9	4	M	 	 	H2Oamb	HTamb	20-40	0.446	0.039	11.43589744
2012	106	2	Camb	Namb	9	4	M	 	 	H2Oamb	HTamb	40-60	0.307	0.027	11.37037037
2012	107	2	Camb	Namb	16	4	M	 	 	 	 	10-20	0.799	0.071	11.25352113
2012	107	2	Camb	Namb	16	4	M	 	 	 	 	0-10	1.121	0.092	12.18478261
2012	107	2	Camb	Namb	16	4	M	 	 	 	 	20-40	0.406	0.038	10.68421053
2012	107	2	Camb	Namb	16	4	M	 	 	 	 	40-60	0.421	0.036	11.69444444
2012	108	2	Camb	Nenrich	16	4	M	 	 	 	 	10-20	0.559	0.049	11.40816327
2012	108	2	Camb	Nenrich	16	4	M	 	 	 	 	0-10	1.229	0.099	12.41414141
2012	108	2	Camb	Nenrich	16	4	M	 	 	 	 	20-40	0.645	0.056	11.51785714
2012	108	2	Camb	Nenrich	16	4	M	 	 	 	 	40-60	0.341	0.032	10.65625
2012	109	2	Camb	Namb	1	1	M	Bromus inermis	C-3	 	 	10-20	0.493	0.046	10.7173913
2012	109	2	Camb	Namb	1	1	M	Bromus inermis	C-3	 	 	0-10	0.611	0.058	10.53448276
2012	109	2	Camb	Namb	1	1	M	Bromus inermis	C-3	 	 	20-40	0.383	0.036	10.63888889
2012	109	2	Camb	Namb	1	1	M	Bromus inermis	C-3	 	 	40-60	0.309	0.03	10.3
2012	110	2	Camb	Nenrich	16	4	M	 	 	 	 	10-20	0.619	0.055	11.25454545
2012	110	2	Camb	Nenrich	16	4	M	 	 	 	 	0-10	0.855	0.072	11.875
2012	110	2	Camb	Nenrich	16	4	M	 	 	 	 	20-40	0.302	0.028	10.78571429
2012	110	2	Camb	Nenrich	16	4	M	 	 	 	 	40-60	0.419	0.037	11.32432432
2012	111	2	Camb	Namb	1	1	M	Agropyron repens	C-3	 	 	10-20	0.508	0.054	9.407407407
2012	111	2	Camb	Namb	1	1	M	Agropyron repens	C-3	 	 	0-10	0.534	0.051	10.47058824
2012	111	2	Camb	Namb	1	1	M	Agropyron repens	C-3	 	 	20-40	0.441	0.042	10.5
2012	111	2	Camb	Namb	1	1	M	Agropyron repens	C-3	 	 	40-60	0.291	0.029	10.03448276
2012	112	2	Camb	Nenrich	1	1	M	Agropyron repens	C-3	 	 	10-20	0.41	0.04	10.25
2012	112	2	Camb	Nenrich	1	1	M	Agropyron repens	C-3	 	 	0-10	0.494	0.046	10.73913043
2012	112	2	Camb	Nenrich	1	1	M	Agropyron repens	C-3	 	 	20-40	0.362	0.033	10.96969697
2012	112	2	Camb	Nenrich	1	1	M	Agropyron repens	C-3	 	 	40-60	0.349	0.033	10.57575758
2012	113	2	Camb	Nenrich	1	1	M	Poa pratensis	C-3	 	 	10-20	0.488	0.042	11.61904762
2012	113	2	Camb	Nenrich	1	1	M	Poa pratensis	C-3	 	 	0-10	0.605	0.056	10.80357143
2012	113	2	Camb	Nenrich	1	1	M	Poa pratensis	C-3	 	 	20-40	0.4	0.034	11.76470588
2012	113	2	Camb	Nenrich	1	1	M	Poa pratensis	C-3	 	 	40-60	0.406	0.041	9.902439024
2012	114	2	Camb	Nenrich	4	3	M	 	 	 	 	10-20	0.443	0.04	11.075
2012	114	2	Camb	Nenrich	4	3	M	 	 	 	 	0-10	0.857	0.074	11.58108108
2012	114	2	Camb	Nenrich	4	3	M	 	 	 	 	20-40	0.507	0.043	11.79069767
2012	114	2	Camb	Nenrich	4	3	M	 	 	 	 	40-60	0.444	0.04	11.1
2012	115	2	Camb	Namb	1	1	M	Poa pratensis	C-3	 	 	10-20	0.564	0.058	9.724137931
2012	115	2	Camb	Namb	1	1	M	Poa pratensis	C-3	 	 	0-10	0.499	0.052	9.596153846
2012	115	2	Camb	Namb	1	1	M	Poa pratensis	C-3	 	 	20-40	0.425	0.042	10.11904762
2012	115	2	Camb	Namb	1	1	M	Poa pratensis	C-3	 	 	40-60	0.281	0.034	8.264705882
2012	116	2	Camb	Namb	1	1	M	Lespedeza capitata	Legume	 	 	10-20	0.406	0.035	11.6
2012	116	2	Camb	Namb	1	1	M	Lespedeza capitata	Legume	 	 	0-10	0.544	0.049	11.10204082
2012	116	2	Camb	Namb	1	1	M	Lespedeza capitata	Legume	 	 	20-40	0.339	0.029	11.68965517
2012	116	2	Camb	Namb	1	1	M	Lespedeza capitata	Legume	 	 	40-60	0.369	0.033	11.18181818
2012	117	2	Camb	Nenrich	9	3	M	 	 	H2Oneg	HTelv	10-20	0.484	0.044	11
2012	117	2	Camb	Nenrich	9	3	M	 	 	H2Oneg	HTelv	0-10	0.876	0.072	12.16666667
2012	117	2	Camb	Nenrich	9	3	M	 	 	H2Oneg	HTelv	20-40	0.462	0.042	11
2012	117	2	Camb	Nenrich	9	3	M	 	 	H2Oneg	HTelv	40-60	0.665	0.045	14.77777778
2012	118	2	Camb	Nenrich	16	4	M	 	 	 	 	10-20	0.582	0.05	11.64
2012	118	2	Camb	Nenrich	16	4	M	 	 	 	 	0-10	1.066	0.087	12.25287356
2012	118	2	Camb	Nenrich	16	4	M	 	 	 	 	20-40	0.469	0.041	11.43902439
2012	118	2	Camb	Nenrich	16	4	M	 	 	 	 	40-60	0.533	0.055	9.690909091
2012	119	2	Camb	Namb	9	4	M	 	 	H2Oamb	HTelv	10-20	0.568	0.047	12.08510638
2012	119	2	Camb	Namb	9	4	M	 	 	H2Oamb	HTelv	0-10	0.754	0.059	12.77966102
2012	119	2	Camb	Namb	9	4	M	 	 	H2Oamb	HTelv	20-40	0.482	0.04	12.05
2012	119	2	Camb	Namb	9	4	M	 	 	H2Oamb	HTelv	40-60	0.34	0.031	10.96774194
2012	120	2	Camb	Namb	4	3	M	 	 	 	 	10-20	0.683	0.042	16.26190476
2012	120	2	Camb	Namb	4	3	M	 	 	 	 	0-10	0.764	0.061	12.52459016
2012	120	2	Camb	Namb	4	3	M	 	 	 	 	20-40	0.63	0.044	14.31818182
2012	120	2	Camb	Namb	4	3	M	 	 	 	 	40-60	0.433	0.037	11.7027027
2012	121	2	Camb	Namb	4	2	M	 	 	 	 	10-20	0.446	0.039	11.43589744
2012	121	2	Camb	Namb	4	2	M	 	 	 	 	0-10	0.793	0.062	12.79032258
2012	121	2	Camb	Namb	4	2	M	 	 	 	 	20-40	0.404	0.037	10.91891892
2012	121	2	Camb	Namb	4	2	M	 	 	 	 	40-60	0.361	0.029	12.44827586
2012	122	2	Camb	Namb	1	1	M	Koeleria cristata	C-3	 	 	10-20	0.551	0.05	11.02
2012	122	2	Camb	Namb	1	1	M	Koeleria cristata	C-3	 	 	0-10	0.529	0.045	11.75555556
2012	122	2	Camb	Namb	1	1	M	Koeleria cristata	C-3	 	 	20-40	0.365	0.029	12.5862069
2012	122	2	Camb	Namb	1	1	M	Koeleria cristata	C-3	 	 	40-60	0.261	0.024	10.875
2012	123	3	Cenrich	Nenrich	1	1	M	Sorghastrum nutans	C-4	 	 	10-20	0.767	0.077	9.961038961
2012	123	3	Cenrich	Nenrich	1	1	M	Sorghastrum nutans	C-4	 	 	0-10	0.657	0.063	10.42857143
2012	123	3	Cenrich	Nenrich	1	1	M	Sorghastrum nutans	C-4	 	 	20-40	0.48	0.048	10
2012	123	3	Cenrich	Nenrich	1	1	M	Sorghastrum nutans	C-4	 	 	40-60	0.522	0.054	9.666666667
2012	124	3	Cenrich	Nenrich	4	1	S	 	C-4	 	 	10-20	0.742	0.062	11.96774194
2012	124	3	Cenrich	Nenrich	4	1	S	 	C-4	 	 	0-10	0.882	0.074	11.91891892
2012	124	3	Cenrich	Nenrich	4	1	S	 	C-4	 	 	20-40	0.54	0.049	11.02040816
2012	124	3	Cenrich	Nenrich	4	1	S	 	C-4	 	 	40-60	0.415	0.036	11.52777778
2012	125	3	Cenrich	Nenrich	4	2	M	 	 	 	 	10-20	0.676	0.061	11.08196721
2012	125	3	Cenrich	Nenrich	4	2	M	 	 	 	 	0-10	0.82	0.07	11.71428571
2012	125	3	Cenrich	Nenrich	4	2	M	 	 	 	 	20-40	0.688	0.056	12.28571429
2012	125	3	Cenrich	Nenrich	4	2	M	 	 	 	 	40-60	0.569	0.049	11.6122449
2012	126	3	Cenrich	Namb	1	1	M	Sorghastrum nutans	C-4	 	 	10-20	0.649	0.062	10.46774194
2012	126	3	Cenrich	Namb	1	1	M	Sorghastrum nutans	C-4	 	 	0-10	0.689	0.064	10.765625
2012	126	3	Cenrich	Namb	1	1	M	Sorghastrum nutans	C-4	 	 	20-40	0.523	0.046	11.36956522
2012	126	3	Cenrich	Namb	1	1	M	Sorghastrum nutans	C-4	 	 	40-60	0.37	0.035	10.57142857
2012	127	3	Cenrich	Nenrich	4	2	M	 	 	 	 	10-20	0.696	0.065	10.70769231
2012	127	3	Cenrich	Nenrich	4	2	M	 	 	 	 	0-10	0.943	0.085	11.09411765
2012	127	3	Cenrich	Nenrich	4	2	M	 	 	 	 	20-40	0.671	0.065	10.32307692
2012	127	3	Cenrich	Nenrich	4	2	M	 	 	 	 	40-60	0.511	0.054	9.462962963
2012	128	3	Cenrich	Namb	9	4	M	 	 	H2Oamb	HTelv	10-20	0.703	0.065	10.81538462
2012	128	3	Cenrich	Namb	9	4	M	 	 	H2Oamb	HTelv	0-10	0.96	0.082	11.70731707
2012	128	3	Cenrich	Namb	9	4	M	 	 	H2Oamb	HTelv	20-40	0.583	0.05	11.66
2012	128	3	Cenrich	Namb	9	4	M	 	 	H2Oamb	HTelv	40-60	0.549	0.047	11.68085106
2012	129	3	Cenrich	Namb	4	3	M	 	 	 	 	10-20	0.814	0.074	11
2012	129	3	Cenrich	Namb	4	3	M	 	 	 	 	0-10	1.053	0.082	12.84146341
2012	129	3	Cenrich	Namb	4	3	M	 	 	 	 	20-40	0.577	0.05	11.54
2012	129	3	Cenrich	Namb	4	3	M	 	 	 	 	40-60	0.438	0.039	11.23076923
2012	130	3	Cenrich	Nenrich	16	4	M	 	 	 	 	10-20	0.787	0.072	10.93055556
2012	130	3	Cenrich	Nenrich	16	4	M	 	 	 	 	0-10	1.189	0.094	12.64893617
2012	130	3	Cenrich	Nenrich	16	4	M	 	 	 	 	20-40	0.673	0.059	11.40677966
2012	130	3	Cenrich	Nenrich	16	4	M	 	 	 	 	40-60	0.51	0.048	10.625
2012	131	3	Cenrich	Namb	9	4	M	 	 	H2Oneg	HTamb	10-20	0.57	0.049	11.63265306
2012	131	3	Cenrich	Namb	9	4	M	 	 	H2Oneg	HTamb	0-10	1.474	0.123	11.98373984
2012	131	3	Cenrich	Namb	9	4	M	 	 	H2Oneg	HTamb	20-40	0.631	0.056	11.26785714
2012	131	3	Cenrich	Namb	9	4	M	 	 	H2Oneg	HTamb	40-60	0.708	0.063	11.23809524
2012	132	3	Cenrich	Nenrich	1	1	M	Schizachyrium scoparium	C-4	 	 	10-20	0.576	0.051	11.29411765
2012	132	3	Cenrich	Nenrich	1	1	M	Schizachyrium scoparium	C-4	 	 	0-10	0.611	0.055	11.10909091
2012	132	3	Cenrich	Nenrich	1	1	M	Schizachyrium scoparium	C-4	 	 	20-40	0.496	0.039	12.71794872
2012	132	3	Cenrich	Nenrich	1	1	M	Schizachyrium scoparium	C-4	 	 	40-60	0.503	0.045	11.17777778
2012	133	3	Cenrich	Namb	9	4	M	 	 	H2Oamb	HTamb	10-20	0.555	0.048	11.5625
2012	133	3	Cenrich	Namb	9	4	M	 	 	H2Oamb	HTamb	0-10	1.037	0.084	12.3452381
2012	133	3	Cenrich	Namb	9	4	M	 	 	H2Oamb	HTamb	20-40	0.495	0.043	11.51162791
2012	133	3	Cenrich	Namb	9	4	M	 	 	H2Oamb	HTamb	40-60	0.632	0.051	12.39215686
2012	134	3	Cenrich	Namb	1	1	M	Koeleria cristata	C-3	 	 	10-20	0.593	0.055	10.78181818
2012	134	3	Cenrich	Namb	1	1	M	Koeleria cristata	C-3	 	 	0-10	0.655	0.062	10.56451613
2012	134	3	Cenrich	Namb	1	1	M	Koeleria cristata	C-3	 	 	20-40	0.517	0.05	10.34
2012	134	3	Cenrich	Namb	1	1	M	Koeleria cristata	C-3	 	 	40-60	0.444	0.043	10.3255814
2012	135	3	Cenrich	Namb	1	1	M	Lupinus perennis	Legume	 	 	10-20	0.839	0.083	10.10843373
2012	135	3	Cenrich	Namb	1	1	M	Lupinus perennis	Legume	 	 	0-10	0.581	0.07	8.3
2012	135	3	Cenrich	Namb	1	1	M	Lupinus perennis	Legume	 	 	20-40	0.562	0.049	11.46938776
2012	135	3	Cenrich	Namb	1	1	M	Lupinus perennis	Legume	 	 	40-60	0.486	0.048	10.125
2012	136	3	Cenrich	Nenrich	4	1	S	 	Forb	 	 	10-20	0.578	0.051	11.33333333
2012	136	3	Cenrich	Nenrich	4	1	S	 	Forb	 	 	0-10	0.961	0.087	11.04597701
2012	136	3	Cenrich	Nenrich	4	1	S	 	Forb	 	 	20-40	0.565	0.047	12.0212766
2012	136	3	Cenrich	Nenrich	4	1	S	 	Forb	 	 	40-60	0.495	0.048	10.3125
2012	137	3	Cenrich	Nenrich	1	1	M	Lespedeza capitata	Legume	 	 	10-20	0.823	0.074	11.12162162
2012	137	3	Cenrich	Nenrich	1	1	M	Lespedeza capitata	Legume	 	 	0-10	0.744	0.069	10.7826087
2012	137	3	Cenrich	Nenrich	1	1	M	Lespedeza capitata	Legume	 	 	20-40	0.713	0.069	10.33333333
2012	137	3	Cenrich	Nenrich	1	1	M	Lespedeza capitata	Legume	 	 	40-60	0.467	0.043	10.86046512
2012	138	3	Cenrich	Namb	1	1	M	Poa pratensis	C-3	 	 	10-20	0.671	0.06	11.18333333
2012	138	3	Cenrich	Namb	1	1	M	Poa pratensis	C-3	 	 	0-10	0.952	0.081	11.75308642
2012	138	3	Cenrich	Namb	1	1	M	Poa pratensis	C-3	 	 	20-40	0.589	0.049	12.02040816
2012	138	3	Cenrich	Namb	1	1	M	Poa pratensis	C-3	 	 	40-60	0.66	0.06	11
2012	139	3	Cenrich	Namb	1	1	M	Petalostemum villosum	Legume	 	 	10-20	0.739	0.071	10.4084507
2012	139	3	Cenrich	Namb	1	1	M	Petalostemum villosum	Legume	 	 	0-10	0.711	0.072	9.875
2012	139	3	Cenrich	Namb	1	1	M	Petalostemum villosum	Legume	 	 	20-40	0.645	0.063	10.23809524
2012	139	3	Cenrich	Namb	1	1	M	Petalostemum villosum	Legume	 	 	40-60	0.548	0.058	9.448275862
2012	140	3	Cenrich	Namb	1	1	M	Andropogon gerardi	C-4	 	 	10-20	0.645	0.056	11.51785714
2012	140	3	Cenrich	Namb	1	1	M	Andropogon gerardi	C-4	 	 	0-10	0.894	0.076	11.76315789
2012	140	3	Cenrich	Namb	1	1	M	Andropogon gerardi	C-4	 	 	20-40	0.56	0.047	11.91489362
2012	140	3	Cenrich	Namb	1	1	M	Andropogon gerardi	C-4	 	 	40-60	0.542	0.049	11.06122449
2012	141	3	Cenrich	Nenrich	1	1	M	Lupinus perennis	Legume	 	 	10-20	0.606	0.063	9.619047619
2012	141	3	Cenrich	Nenrich	1	1	M	Lupinus perennis	Legume	 	 	0-10	0.64	0.065	9.846153846
2012	141	3	Cenrich	Nenrich	1	1	M	Lupinus perennis	Legume	 	 	20-40	0.5	0.053	9.433962264
2012	141	3	Cenrich	Nenrich	1	1	M	Lupinus perennis	Legume	 	 	40-60	0.724	0.074	9.783783784
2012	142	3	Cenrich	Nenrich	1	1	M	Anemone cylindrica	Forb	 	 	10-20	0.407	0.039	10.43589744
2012	142	3	Cenrich	Nenrich	1	1	M	Anemone cylindrica	Forb	 	 	0-10	0.621	0.059	10.52542373
2012	142	3	Cenrich	Nenrich	1	1	M	Anemone cylindrica	Forb	 	 	20-40	0.433	0.042	10.30952381
2012	142	3	Cenrich	Nenrich	1	1	M	Anemone cylindrica	Forb	 	 	40-60	0.498	0.047	10.59574468
2012	143	3	Cenrich	Nenrich	1	1	M	Solidago rigida	Forb	 	 	10-20	0.664	0.064	10.375
2012	143	3	Cenrich	Nenrich	1	1	M	Solidago rigida	Forb	 	 	0-10	0.901	0.079	11.40506329
2012	143	3	Cenrich	Nenrich	1	1	M	Solidago rigida	Forb	 	 	20-40	0.469	0.048	9.770833333
2012	143	3	Cenrich	Nenrich	1	1	M	Solidago rigida	Forb	 	 	40-60	0.529	0.055	9.618181818
2012	144	3	Cenrich	Nenrich	1	1	M	Agropyron repens	C-3	 	 	10-20	0.585	0.06	9.75
2012	144	3	Cenrich	Nenrich	1	1	M	Agropyron repens	C-3	 	 	0-10	0.853	0.085	10.03529412
2012	144	3	Cenrich	Nenrich	1	1	M	Agropyron repens	C-3	 	 	20-40	0.46	0.045	10.22222222
2012	144	3	Cenrich	Nenrich	1	1	M	Agropyron repens	C-3	 	 	40-60	0.457	0.046	9.934782609
2012	145	3	Cenrich	Namb	1	1	M	Agropyron repens	C-3	 	 	10-20	0.614	0.058	10.5862069
2012	145	3	Cenrich	Namb	1	1	M	Agropyron repens	C-3	 	 	0-10	0.807	0.072	11.20833333
2012	145	3	Cenrich	Namb	1	1	M	Agropyron repens	C-3	 	 	20-40	0.603	0.052	11.59615385
2012	145	3	Cenrich	Namb	1	1	M	Agropyron repens	C-3	 	 	40-60	0.501	0.047	10.65957447
2012	146	3	Cenrich	Namb	1	1	M	Anemone cylindrica	Forb	 	 	10-20	0.571	0.056	10.19642857
2012	146	3	Cenrich	Namb	1	1	M	Anemone cylindrica	Forb	 	 	0-10	0.507	0.048	10.5625
2012	146	3	Cenrich	Namb	1	1	M	Anemone cylindrica	Forb	 	 	20-40	0.626	0.05	12.52
2012	146	3	Cenrich	Namb	1	1	M	Anemone cylindrica	Forb	 	 	40-60	0.631	0.058	10.87931034
2012	147	3	Cenrich	Namb	16	4	M	 	 	 	 	10-20	0.704	0.06	11.73333333
2012	147	3	Cenrich	Namb	16	4	M	 	 	 	 	0-10	1.304	0.106	12.30188679
2012	147	3	Cenrich	Namb	16	4	M	 	 	 	 	20-40	0.574	0.051	11.25490196
2012	147	3	Cenrich	Namb	16	4	M	 	 	 	 	40-60	0.535	0.046	11.63043478
2012	148	3	Cenrich	Namb	4	3	M	 	 	 	 	10-20	0.881	0.071	12.4084507
2012	148	3	Cenrich	Namb	4	3	M	 	 	 	 	0-10	1.341	0.1	13.41
2012	148	3	Cenrich	Namb	4	3	M	 	 	 	 	20-40	0.59	0.052	11.34615385
2012	148	3	Cenrich	Namb	4	3	M	 	 	 	 	40-60	0.504	0.044	11.45454545
2012	149	3	Cenrich	Nenrich	9	4	M	 	 	H2Oneg	HTelv	10-20	0.783	0.069	11.34782609
2012	149	3	Cenrich	Nenrich	9	4	M	 	 	H2Oneg	HTelv	0-10	2.61	0.213	12.25352113
2012	149	3	Cenrich	Nenrich	9	4	M	 	 	H2Oneg	HTelv	20-40	0.601	0.052	11.55769231
2012	149	3	Cenrich	Nenrich	9	4	M	 	 	H2Oneg	HTelv	40-60	0.456	0.044	10.36363636
2012	150	3	Cenrich	Namb	4	1	S	 	Legume	 	 	10-20	0.732	0.068	10.76470588
2012	150	3	Cenrich	Namb	4	1	S	 	Legume	 	 	0-10	0.75	0.069	10.86956522
2012	150	3	Cenrich	Namb	4	1	S	 	Legume	 	 	20-40	0.509	0.048	10.60416667
2012	150	3	Cenrich	Namb	4	1	S	 	Legume	 	 	40-60	0.753	0.066	11.40909091
2012	151	3	Cenrich	Nenrich	16	4	M	 	 	 	 	10-20	0.745	0.065	11.46153846
2012	151	3	Cenrich	Nenrich	16	4	M	 	 	 	 	0-10	1.241	0.097	12.79381443
2012	151	3	Cenrich	Nenrich	16	4	M	 	 	 	 	20-40	0.563	0.052	10.82692308
2012	151	3	Cenrich	Nenrich	16	4	M	 	 	 	 	40-60	0.53	0.046	11.52173913
2012	152	3	Cenrich	Namb	4	1	S	 	C-4	 	 	10-20	0.679	0.058	11.70689655
2012	152	3	Cenrich	Namb	4	1	S	 	C-4	 	 	0-10	0.706	0.061	11.57377049
2012	152	3	Cenrich	Namb	4	1	S	 	C-4	 	 	20-40	0.514	0.049	10.48979592
2012	152	3	Cenrich	Namb	4	1	S	 	C-4	 	 	40-60	0.473	0.042	11.26190476
2012	153	3	Cenrich	Namb	1	1	M	Solidago rigida	Forb	 	 	10-20	0.898	0.077	11.66233766
2012	153	3	Cenrich	Namb	1	1	M	Solidago rigida	Forb	 	 	0-10	0.826	0.071	11.63380282
2012	153	3	Cenrich	Namb	1	1	M	Solidago rigida	Forb	 	 	20-40	0.604	0.053	11.39622642
2012	153	3	Cenrich	Namb	1	1	M	Solidago rigida	Forb	 	 	40-60	0.612	0.052	11.76923077
2012	154	3	Cenrich	Nenrich	4	4	S	 	 	 	 	10-20	0.745	0.066	11.28787879
2012	154	3	Cenrich	Nenrich	4	4	S	 	 	 	 	0-10	1.485	0.111	13.37837838
2012	154	3	Cenrich	Nenrich	4	4	S	 	 	 	 	20-40	0.594	0.052	11.42307692
2012	154	3	Cenrich	Nenrich	4	4	S	 	 	 	 	40-60	0.517	0.046	11.23913043
2012	155	3	Cenrich	Namb	4	4	S	 	 	 	 	10-20	0.741	0.065	11.4
2012	155	3	Cenrich	Namb	4	4	S	 	 	 	 	0-10	1.043	0.091	11.46153846
2012	155	3	Cenrich	Namb	4	4	S	 	 	 	 	20-40	0.598	0.056	10.67857143
2012	155	3	Cenrich	Namb	4	4	S	 	 	 	 	40-60	0.674	0.056	12.03571429
2012	156	3	Cenrich	Namb	4	2	M	 	 	 	 	10-20	0.712	0.064	11.125
2012	156	3	Cenrich	Namb	4	2	M	 	 	 	 	0-10	1.278	0.106	12.05660377
2012	156	3	Cenrich	Namb	4	2	M	 	 	 	 	20-40	0.747	0.061	12.24590164
2012	156	3	Cenrich	Namb	4	2	M	 	 	 	 	40-60	0.748	0.056	13.35714286
2012	157	3	Cenrich	Namb	4	1	S	 	C-3	 	 	10-20	0.691	0.062	11.14516129
2012	157	3	Cenrich	Namb	4	1	S	 	C-3	 	 	0-10	0.773	0.066	11.71212121
2012	157	3	Cenrich	Namb	4	1	S	 	C-3	 	 	20-40	0.62	0.056	11.07142857
2012	157	3	Cenrich	Namb	4	1	S	 	C-3	 	 	40-60	0.592	0.047	12.59574468
2012	158	3	Cenrich	Nenrich	1	1	M	Amorpha canescens	Legume	 	 	10-20	0.585	0.052	11.25
2012	158	3	Cenrich	Nenrich	1	1	M	Amorpha canescens	Legume	 	 	0-10	0.735	0.061	12.04918033
2012	158	3	Cenrich	Nenrich	1	1	M	Amorpha canescens	Legume	 	 	20-40	0.442	0.042	10.52380952
2012	158	3	Cenrich	Nenrich	1	1	M	Amorpha canescens	Legume	 	 	40-60	0.596	0.056	10.64285714
2012	159	3	Cenrich	Namb	1	1	M	Achillea millefolium	Forb	 	 	10-20	0.769	0.061	12.60655738
2012	159	3	Cenrich	Namb	1	1	M	Achillea millefolium	Forb	 	 	0-10	0.733	0.066	11.10606061
2012	159	3	Cenrich	Namb	1	1	M	Achillea millefolium	Forb	 	 	20-40	0.675	0.059	11.44067797
2012	159	3	Cenrich	Namb	1	1	M	Achillea millefolium	Forb	 	 	40-60	0.799	0.067	11.92537313
2012	160	3	Cenrich	Nenrich	1	1	M	Asclepias tuberosa	Forb	 	 	10-20	0.53	0.05	10.6
2012	160	3	Cenrich	Nenrich	1	1	M	Asclepias tuberosa	Forb	 	 	0-10	0.58	0.055	10.54545455
2012	160	3	Cenrich	Nenrich	1	1	M	Asclepias tuberosa	Forb	 	 	20-40	0.513	0.051	10.05882353
2012	160	3	Cenrich	Nenrich	1	1	M	Asclepias tuberosa	Forb	 	 	40-60	0.458	0.045	10.17777778
2012	161	3	Cenrich	Nenrich	9	4	M	 	 	 	 	10-20	0.679	0.06	11.31666667
2012	161	3	Cenrich	Nenrich	9	4	M	 	 	 	 	0-10	1.121	0.091	12.31868132
2012	161	3	Cenrich	Nenrich	9	4	M	 	 	 	 	20-40	0.675	0.064	10.546875
2012	161	3	Cenrich	Nenrich	9	4	M	 	 	 	 	40-60	0.451	0.044	10.25
2012	162	3	Cenrich	Nenrich	4	3	M	 	 	 	 	10-20	0.598	0.056	10.67857143
2012	162	3	Cenrich	Nenrich	4	3	M	 	 	 	 	0-10	1.158	0.106	10.9245283
2012	162	3	Cenrich	Nenrich	4	3	M	 	 	 	 	20-40	0.574	0.051	11.25490196
2012	162	3	Cenrich	Nenrich	4	3	M	 	 	 	 	40-60	0.456	0.046	9.913043478
2012	163	3	Cenrich	Namb	16	4	M	 	 	 	 	10-20	0.72	0.069	10.43478261
2012	163	3	Cenrich	Namb	16	4	M	 	 	 	 	0-10	1.74	0.125	13.92
2012	163	3	Cenrich	Namb	16	4	M	 	 	 	 	20-40	0.875	0.072	12.15277778
2012	163	3	Cenrich	Namb	16	4	M	 	 	 	 	40-60	0.556	0.052	10.69230769
2012	164	3	Cenrich	Namb	4	4	M	 	 	 	 	10-20	0.844	0.081	10.41975309
2012	164	3	Cenrich	Namb	4	4	M	 	 	 	 	0-10	1.265	0.107	11.82242991
2012	164	3	Cenrich	Namb	4	4	M	 	 	 	 	20-40	0.543	0.053	10.24528302
2012	164	3	Cenrich	Namb	4	4	M	 	 	 	 	40-60	0.525	0.055	9.545454545
2012	165	3	Cenrich	Nenrich	9	3	M	 	 	H2Oneg	HTamb	10-20	1.018	0.083	12.26506024
2012	165	3	Cenrich	Nenrich	9	3	M	 	 	H2Oneg	HTamb	0-10	1.58	0.126	12.53968254
2012	165	3	Cenrich	Nenrich	9	3	M	 	 	H2Oneg	HTamb	20-40	0.723	0.067	10.79104478
